id,"replace(replace(replace(campaign.name, char(10), ''), char(13), ''), ',', '')",does the link work,gallery,has a video,does the video work (1/0),direct link,youtube/other (1/0),link,finance,etat,ville,raised_amount,goal_amount,percent,time_left_qty,end_year
49540,SAVE BLOWFLY's HOUSE FROM THE TAXMAN,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/save-blowfly-s-house-from-the-taxman,Flexible Funding, Florida,Miami,14471,11000,132,0,2014
105071,Alli and I - Imaginary Hearts,1,11,1,1,https://youtu.be/rzF9Z8bBSs0,1,https://www.indiegogo.com/projects/alli-and-i-imaginary-hearts,Flexible Funding, Nebraska,Lincoln,2131,7500,28,0,2015
18334,Crossroads 2014,1,11,1,1,https://youtu.be/T1AHdliWp50,1,https://www.indiegogo.com/projects/crossroads-2014,Flexible Funding, Nevada,Black Rock City,2265,5000,45,0,2014
289454,Kickstart TRUTH,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/kickstart-truth,Flexible Funding, North Carolina,Brevard,2,2500,0,0,2012
198097,The Boundary of Water - Turbulent Waters EP,1,NULL,1,1,https://youtu.be/RlhfNLgoDlQ,1,https://www.indiegogo.com/projects/the-boundary-of-water-turbulent-waters-ep,Flexible Funding, Illinois,Chicago,1403,1000,140,0,2013
190678,Phavian 2013 Meridian II Tour,1,2,1,1,http://vimeo.com/66291067,0,https://www.indiegogo.com/projects/phavian-2013-meridian-ii-tour,Flexible Funding, California,Los Angeles,5610,5000,112,0,2013
310620,Pizza FM: Independent Radio at U of I,1,8,1,1,https://youtu.be/KWoxud2Wxk8,1,https://www.indiegogo.com/projects/pizza-fm-independent-radio-at-u-of-i,Flexible Funding, Illinois,Urbana,2155,2000,108,0,2012
135355,Coco Sol's CD Campaign,1,5,1,1,https://youtu.be/CxdGNox1RF8,1,https://www.indiegogo.com/projects/coco-sol-s-cd-campaign,Flexible Funding, Pennsylvania,Philadelphia,2254,2880,78,0,2013
37522,2014 Gracias Christmas Cantata US Tour,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/2014-gracias-christmas-cantata-us-tour,Flexible Funding, California,Los Angeles,0,500000,0,0,2014
115685,Mika Mimura's new album 'Dreamii',1,NULL,1,1,https://youtu.be/62t4dEe7B-0,1,https://www.indiegogo.com/projects/mika-mimura-s-new-album-dreamii,Flexible Funding, New York,Long Island City,7823,7000,112,0,2013
46688,TLC Music-Therapeutic Living Centers for Blind,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/tlc-music-therapeutic-living-centers-for-blind,Flexible Funding, California,Reseda,1550,1500,103,0,2014
59575,SLIDE-  a tale of mental illness,1,NULL,1,1,https://youtu.be/shAjCYA6R4U,1,https://www.indiegogo.com/projects/slide-a-tale-of-mental-illness,Flexible Funding, Colorado,Manitou Springs,925,3750,25,0,2014
225047,Pete's Odyssey,1,10,1,1,https://youtu.be/xZriZNIulo4,1,https://www.indiegogo.com/projects/pete-s-odyssey,Flexible Funding, Virginia,Fairfax,100,150000,0,0,2010
176567,Darrow Chemical Company: DIY Band Taking It To The Next Level,1,13,1,0,NA,NA,https://www.indiegogo.com/projects/darrow-chemical-company-diy-band-taking-it-to-the-next-level,Flexible Funding, New Jersey,Woodcliff Lake,12002,10000,120,0,2013
129617,4s Project - Krista Richards,1,3,1,1,https://youtu.be/W4w2_5vtpDI,1,https://www.indiegogo.com/projects/4s-project-krista-richards,Flexible Funding, California,San Diego,5379,44444,12,0,2013
262824,Sidney Barnes Project,1,1,1,0,NA,NA,https://www.indiegogo.com/projects/sidney-barnes-project,Flexible Funding, North Carolina,Asheville,410,25000,2,0,2012
172733,Follow The Bleeder:  Debut EP and Music Video,1,NULL,1,1,http://vimeo.com/63478830,0,https://www.indiegogo.com/projects/follow-the-bleeder-debut-ep-and-music-video,Flexible Funding, Pennsylvania,Limerick,50,6000,1,0,2013
185246,For All It's Worth: Help Us Help You!,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/for-all-it-s-worth-help-us-help-you,Flexible Funding, North Carolina,Fayetteville,50,1500,3,0,2013
107225,Promote and Record EP,1,1,1,1,https://youtu.be/4wAFj5mAs_M,1,https://www.indiegogo.com/projects/promote-and-record-ep--2,Flexible Funding, Oklahoma,Grove,2368,5500,43,0,2015
301790,Manooghi Hi - Ready to tour and you can be part of it.,1,NULL,1,1,https://youtu.be/IL8PchDo7fg,1,https://www.indiegogo.com/projects/manooghi-hi-ready-to-tour-and-you-can-be-part-of-it,Flexible Funding, Washington,Seattle,1485,40000,4,0,2012
153496,Music Album: Genesis,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/music-album-genesis,Flexible Funding, Texas,Houston,0,3500,0,0,2014
63580,Get at Me Ventures to LA,1,1,1,1,https://youtu.be/PP0COPQXU2k,1,https://www.indiegogo.com/projects/get-at-me-ventures-to-la,Flexible Funding, Missouri,St. Louis,1155,5000,23,0,2014
239874,Lyriq Nawqiy- Nawqiy Defined,1,4,1,1,https://youtu.be/TolGxfUSwSc,1,https://www.indiegogo.com/projects/lyriq-nawqiy-nawqiy-defined,Flexible Funding, Illinois,Chicago,350,1200,29,0,2011
99017,Final Production of Long Lost Troubadour,1,3,1,1,https://youtu.be/i_VfOjIqC4I,1,https://www.indiegogo.com/projects/final-production-of-long-lost-troubadour,Flexible Funding, North Carolina,Raleigh,670,4000,17,0,2015
202084,HELP BOYFRNDZ PUT 'NATURES' ON 12in VINYL,1,4,1,1,https://youtu.be/q6vVJnT0I_Q,1,https://www.indiegogo.com/projects/help-boyfrndz-put-natures-on-12in-vinyl,Fixed Funding, Texas,Austin,2120,2000,106,0,2013
29274,entertainment and fun,1,NULL,1,1,https://youtu.be/BdkJi1kt8iY,1,https://www.indiegogo.com/projects/entertainment-and-fun,Flexible Funding, Texas,Grand Prarie,0,2100,0,0,2014
126928,Campaign Closed: Contribute $1.00 & help Willow Park bring it's EP to life!!,1,6,1,1,https://youtu.be/9R_X9J4sLM8,1,https://www.indiegogo.com/projects/campaign-closed-contribute-1-00-help-willow-park-bring-it-s-ep-to-life,Flexible Funding, Tennessee,nashville,654,7777,8,0,2013
300214,Support Supermajor's sophomore EP!,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/support-supermajor-s-sophomore-ep,Flexible Funding, New York,New York,6070,6000,101,0,2012
81329,Dreaming of Somewhere EP,1,3,1,1,https://youtu.be/s38tQrOWvQs,1,https://www.indiegogo.com/projects/dreaming-of-somewhere-ep,Flexible Funding, Oklahoma,Norman,220,1000,22,0,2014
47147,'For Everything That's Good' -Travis Knapp's album,1,4,1,1,https://youtu.be/Oc3AzILMgpY,1,https://www.indiegogo.com/projects/for-everything-that-s-good-travis-knapp-s-album,Flexible Funding, New York,Ithaca,3618,2500,145,0,2014
201505,Tight Times At the Klopfenpad,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/tight-times-at-the-klopfenpad,Flexible Funding, Washington,Edmonds,1255,3225,39,0,2013
140441,Illumni & Harvard Glee Jan 4th,1,7,1,1,https://youtu.be/d95bp8XCmyk,1,https://www.indiegogo.com/projects/illumni-harvard-glee-jan-4th,Flexible Funding, Washington,Seattle,3000,3000,100,0,2014
332909,Ethan Keller's *Goin Down in History Goin Down in Flames* single launch & tour,1,1,1,1,https://youtu.be/yfrJO_PiNpg,1,https://www.indiegogo.com/projects/ethan-keller-s-goin-down-in-history-goin-down-in-flames-single-launch-tour,Flexible Funding, Wisconsin,Milwaukee,584,888,66,0,2013
22708,beefsoupclover's First Full Length Album,1,NULL,1,1,https://youtu.be/3sUi0y5l7do,1,https://www.indiegogo.com/projects/beefsoupclover-s-first-full-length-album,Flexible Funding, Oregon,Portland,3570,3000,119,0,2014
266645,The JoePas Album,1,NULL,1,1,https://youtu.be/dGdE9Ob28c0,1,https://www.indiegogo.com/projects/the-joepas-album--3,Flexible Funding, Pennsylvania,State College,335,6000,6,0,2012
271764,DJ Contrebass,1,NULL,1,1,https://youtu.be/r6GtFYrfejg,1,https://www.indiegogo.com/projects/dj-contrebass,Flexible Funding, Texas,Houston,0,1000,0,0,2012
259002,Intrinsic,1,NULL,1,1,https://youtu.be/xumfKbuvV1k,1,https://www.indiegogo.com/projects/intrinsic,Flexible Funding, New York,Bronx,0,800,0,0,2012
41263,Katie Simko's Debut Studio Album,1,4,1,1,https://youtu.be/D5n-zG7R8jQ,1,https://www.indiegogo.com/projects/katie-simko-s-debut-studio-album,Flexible Funding, Massachusetts,Boston,9695,9000,108,0,2014
100531,Shades: Starlit Skies' debut EP ,1,2,1,1,http://vimeo.com/114493121,0,https://www.indiegogo.com/projects/shades-starlit-skies-debut-ep,Flexible Funding, Ohio,Cincinnati,15,500,3,0,2015
224035,The Tour on Poverty - Part II,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/the-tour-on-poverty-part-ii,Flexible Funding, New York,New York,2828,4000,71,0,2013
197557,group,1,NULL,1,1,http://vimeo.com/67473839,0,https://www.indiegogo.com/projects/group--2,Flexible Funding, Pennsylvania,Pittsburgh,4104,4000,103,0,2013
332398,Marshall Moon LP,1,3,1,1,https://youtu.be/s4zQcdlkcdg,1,https://www.indiegogo.com/projects/marshall-moon-lp,Flexible Funding, Texas,Austin,475,4000,12,0,2013
2044,Vibrations Festival 2014,1,NULL,1,1,http://vimeo.com/59865610,0,https://www.indiegogo.com/projects/vibrations-festival-2014,Flexible Funding, Washington,Seattle,2641,10000,26,0,2014
115012,Don Duvall's Music Project,1,8,1,0,NA,NA,https://www.indiegogo.com/projects/don-duvall-s-music-project,Flexible Funding, North Carolina,King,310,3000,10,0,2013
158790,SpeEch Pathology EP,1,2,1,1,https://youtu.be/J5BjG0geLNk,1,https://www.indiegogo.com/projects/speech-pathology-ep,Flexible Funding, Georgia,Gainesville,365,1000,37,0,2014
126264,schagerl superbone for Dave and John,1,NULL,1,1,https://youtu.be/x-6nZZrs9Xk,1,https://www.indiegogo.com/projects/schagerl-superbone-for-dave-and-john,Flexible Funding, Florida,Port Charlotte,0,10000,0,0,2013
41691,Austin Baroque Orchestra 2014-15 Travel Campaign,1,7,1,1,https://youtu.be/SY29rmny3m4,1,https://www.indiegogo.com/projects/austin-baroque-orchestra-2014-15-travel-campaign,Flexible Funding, Texas,Austin,915,8750,10,0,2014
58286,Deeper Still,1,2,1,1,https://youtu.be/AAkAL47gcgc,1,https://www.indiegogo.com/projects/deeper-still,Flexible Funding, Oregon,Klamath Falls,100,25000,0,0,2014
243642,Earth Harp at the Temple of Transition,1,1,1,1,https://youtu.be/VESVFyc0J84,1,https://www.indiegogo.com/projects/earth-harp-at-the-temple-of-transition,Flexible Funding, Nevada,Black Rock City,1120,1500,75,0,2011
46597,Emily Musolino Band- Birth of the JEALOUS GIRL EP,1,11,1,1,https://youtu.be/nvC4g2bQi6A,1,https://www.indiegogo.com/projects/emily-musolino-band-birth-of-the-jealous-girl-ep,Flexible Funding, North Carolina,Durham,2190,5000,44,0,2014
292441,I'm HOT!,1,1,1,0,NA,NA,https://www.indiegogo.com/projects/i-m-hot,Flexible Funding, Ohio,Toledo,50,1000,5,0,2012
71889,Ghosts of Kin's First Album!!!,1,2,1,1,https://youtu.be/wWUV6j5_YEs,1,https://www.indiegogo.com/projects/ghosts-of-kin-s-first-album,Flexible Funding, Indiana,Indianapolis,1400,2000,70,0,2014
46937,Record The 'WorldEater' EP!,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/record-the-worldeater-ep,Flexible Funding, Washington,seattle,0,1860,0,0,2014
305238,Let's help STACIE COLLINS finish and release a live Record & DVD!,1,26,1,1,https://youtu.be/Ss2yxMHNS60,1,https://www.indiegogo.com/projects/let-s-help-stacie-collins-finish-and-release-a-live-record-dvd,Flexible Funding,NULL,Nashville,14166,10000,142,0,2013
121948,National Tour with popular 80's Band,1,1,1,1,https://youtu.be/1-oHkRCuOvo,1,https://www.indiegogo.com/projects/national-tour-with-popular-80-s-band,Flexible Funding, Wisconsin,Green Bay,0,5000,0,0,2013
227838,tESs Sedation,1,1,1,1,https://youtu.be/tC7jCaz4Q0s,1,https://www.indiegogo.com/projects/tess-sedation,Flexible Funding, California,Bay Area,428,2000,21,0,2010
56386,Music project to benefit Haitian Children,1,NULL,1,1,https://youtu.be/adbfzG7kZpI,1,https://www.indiegogo.com/projects/music-project-to-benefit-haitian-children,Flexible Funding, Florida,Miami,0,15000,0,0,2014
202325,Nocturnal Summer Music Festival,1,1,1,0,NA,NA,https://www.indiegogo.com/projects/nocturnal-summer-music-festival,Flexible Funding, California,Victorville,0,12000,0,0,2013
222526,Our Last Night - DUAL EP,1,13,1,1,https://youtu.be/mjYc3vphluY,1,https://www.indiegogo.com/projects/our-last-night-dual-ep,Flexible Funding, New Hampshire,Hollis,46551,15000,310,0,2013
197372,DREW'S JOURNEY CAMPAIGN,1,NULL,1,1,https://youtu.be/HS-6VELoK_8,1,https://www.indiegogo.com/projects/drew-s-journey-campaign,Flexible Funding, Mississippi,GRENADA,70,5000,1,0,2013
147662,The Ethnos Project,1,NULL,1,1,https://youtu.be/Lxx9k2HiEBs,1,https://www.indiegogo.com/projects/the-ethnos-project,Flexible Funding, California,San Diego,5480,6000,91,0,2014
330755,Help The Dreamwalkers record their first EP!,1,1,1,1,https://youtu.be/eA22T4-XXiI,1,https://www.indiegogo.com/projects/help-the-dreamwalkers-record-their-first-ep,Flexible Funding, Minnesota,Twin Cities,400,1000,40,0,2013
96512,The Gala For The New Alexandrian Library 2015,1,10,1,1,https://youtu.be/L_GKPFIHqY8,1,https://www.indiegogo.com/projects/the-gala-for-the-new-alexandrian-library-2015,Flexible Funding, Maryland,Hunt Valley,1595,8500,19,0,2015
60902,The Score:Chronicles of the Pete Muldoon Sextet,1,NULL,1,1,https://youtu.be/d5D3hZjTL_E,1,https://www.indiegogo.com/projects/the-score-chronicles-of-the-pete-muldoon-sextet,Flexible Funding, District of Columbia,Washington,555,5000,11,0,2014
162187,THE WOMEN GATHER PROJECT: Drumming With a Mission,1,NULL,1,1,https://youtu.be/Rs7FjYCeAes,1,https://www.indiegogo.com/projects/the-women-gather-project-drumming-with-a-mission,Flexible Funding, New York,New York,5145,10000,51,0,2014
246200,Help us record our new album!,1,NULL,1,1,https://youtu.be/7qtspEECUWw,1,https://www.indiegogo.com/projects/help-us-record-our-new-album,Flexible Funding, New York,Brooklyn,655,4000,16,0,2011
306256,Grass Routes Campaign,1,1,1,0,NA,NA,https://www.indiegogo.com/projects/grass-routes-campaign,Flexible Funding, California,Los Angeles,1850,4500,41,0,2012
184248,A hardworking determined band seeks your help.,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/a-hardworking-determined-band-seeks-your-help,Flexible Funding, Ohio,Massillon,40,1500,3,0,2013
60294,Ian Von's Love Songs Beats and Guitar Tour,1,NULL,1,1,https://youtu.be/3l_U9MOjEf8,1,https://www.indiegogo.com/projects/ian-von-s-love-songs-beats-and-guitar-tour,Flexible Funding, Florida,Orlando,1802,15000,12,0,2014
200678,Lets Eat Then,1,NULL,1,1,https://youtu.be/iF6oMX2tQNA,1,https://www.indiegogo.com/projects/lets-eat-then,Flexible Funding, Kansas,Kansas City,1555,4000,39,0,2013
91557,Caustic Method - Fund The Virus Worldwide Release,1,NULL,1,1,https://youtu.be/LdmI50ToN4Q,1,https://www.indiegogo.com/projects/caustic-method-fund-the-virus-worldwide-release,Flexible Funding, New York,Syracuse,1960,12000,16,0,2014
215939,Losing September's touring vehicle needs repairs,1,5,1,1,https://youtu.be/JQgqiXzYbNo,1,https://www.indiegogo.com/projects/losing-september-s-touring-vehicle-needs-repairs,Flexible Funding, Indiana,Muncie,520,15000,3,0,2013
266520,Duende Music Presents New Music at the Hollywood Fringe Festival,1,6,1,0,NA,NA,https://www.indiegogo.com/projects/duende-music-presents-new-music-at-the-hollywood-fringe-festival,Flexible Funding, California,Los Angeles,435,1500,29,0,2012
330591,Meeross,1,9,1,1,https://youtu.be/Ynv7KfGrf30,1,https://www.indiegogo.com/projects/meeross,Flexible Funding, California,San Francisco,2320,10000,23,0,2013
239,Mystical Voices -  timeless wisdom for the present,1,NULL,1,1,https://youtu.be/9AhBX-LnRc8,1,https://www.indiegogo.com/projects/mystical-voices-timeless-wisdom-for-the-present,Flexible Funding, Virginia,Virginia Beach.,11365,11360,100,0,2014
187641,The Portion EP,1,NULL,1,1,https://youtu.be/YypxULZeO98,1,https://www.indiegogo.com/projects/the-portion-ep,Flexible Funding, California,Santa Barbara,4010,4000,100,0,2013
202974,The Depth and the Whisper - More Music More Miles More Memories,1,2,1,1,http://vimeo.com/69693743,0,https://www.indiegogo.com/projects/the-depth-and-the-whisper-more-music-more-miles-more-memories,Flexible Funding, Missouri,Kansas City,745,500,149,0,2013
83906,THE BURNING ARIES,1,5,1,1,https://youtu.be/1AqJGQ2WS_E,1,https://www.indiegogo.com/projects/the-burning-aries--2,Flexible Funding, California,los angeles,0,2500,0,0,2014
119958,Alternative Guitar Summit,1,NULL,1,0,NA,NA,https://www.indiegogo.com/projects/alternative-guitar-summit,Flexible Funding, New York,New York,4130,8000,52,0,2013
83066,Dear Music A solo DEBUT EP.,1,NULL,1,1,https://youtu.be/aAy2C4QATJE,1,https://www.indiegogo.com/projects/dear-music-a-solo-debut-ep,Flexible Funding, Tennessee,Nashville,0,10000,0,0,2015
142586,Gas Money For Tour,1,1,1,0,NA,NA,https://www.indiegogo.com/projects/gas-money-for-tour--2,Flexible Funding, Massachusetts,Wareham,1038,1000,104,0,2013
187226,Steel Pan Community: 'Sea Breeze' - the new ORIGINAL Book Play-along CD & Album,1,3,1,1,https://youtu.be/bG4jXztLxKk,1,https://www.indiegogo.com/projects/steel-pan-community-sea-breeze-the-new-original-book-play-along-cd-album,Flexible Funding, Rhode Island,Newport,961,5000,19,0,2013
147877,Music Visions Into Fruitation,1,1,1,1,https://youtu.be/gVEqCm71FGQ,1,https://www.indiegogo.com/projects/music-visions-into-fruitation,Flexible Funding, Ohio,Toledo,0,100000,0,0,2014
200140,Backstage Royalty EP,1,NULL,1,1,http://vimeo.com/68678520,0,https://www.indiegogo.com/projects/backstage-royalty-ep,Flexible Funding, New York,Ithaca,371,2500,15,0,2013
213596,Ever Need Love Music Video,1,2,1,1,https://youtu.be/RULpt5YYaIc,1,https://www.indiegogo.com/projects/ever-need-love-music-video,Flexible Funding, Georgia,Savannah,110,5750,2,0,2013
26425,Dollys - 'Oh Please!' LP Release,1,1,1,0,NA,NA,https://www.indiegogo.com/projects/dollys-oh-please-lp-release,Flexible Funding, New Jersey,New Brunswick,4563,4500,101,0,2014
208656,Nashville Tour,1,3,1,1,https://youtu.be/0mW26HX6U8U,1,https://www.indiegogo.com/projects/nashville-tour,Flexible Funding, Connecticut,Hartford,235,1500,16,0,2013
184457,UnAfraid- Changing the Hip Hop Stigma,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/unafraid-changing-the-hip-hop-stigma,Flexible Funding, New York,Schenectady,2500,2500,100,0,2013
305644,Hudson K New Record & Video,1,9,1,1,https://youtu.be/pgGIoZffLs4,1,https://www.indiegogo.com/projects/hudson-k-new-record-video,Flexible Funding, Tennessee,Knoxville,7226,7000,103,0,2012
241020,From Texas to Transylvania!,1,2,1,1,https://youtu.be/xLtc-I4bauk,1,https://www.indiegogo.com/projects/from-texas-to-transylvania,Flexible Funding, Texas,Austin,125,12000,1,0,2011
22300,Birch Hill Dam III,1,1,1,1,https://youtu.be/xrXenKjJHBg,1,https://www.indiegogo.com/projects/birch-hill-dam-iii,Flexible Funding, Massachusetts,Fitchburg,1805,2500,72,0,2014
212968,Gab Guma and the Gypsy Eyes - The Ultimate Jimi Hendrix Tribute Band,1,4,1,1,https://youtu.be/LU8BSuJASjM,1,https://www.indiegogo.com/projects/gab-guma-and-the-gypsy-eyes-the-ultimate-jimi-hendrix-tribute-band,Flexible Funding, Pennsylvania,Philadelphia,245,10000,2,0,2013
328760,TEAM KRISTINE 2013,1,4,1,1,https://youtu.be/ZG5SyV7YRvs,1,https://www.indiegogo.com/projects/team-kristine-2013,Flexible Funding, Texas,Missouri City,756,10000,8,0,2013
7417,Where Heritage Meets Innovation.Support World-Fado Inspired Artist Ramana Vieira,1,2,1,1,https://youtu.be/7WVj6UTUgRY,1,https://www.indiegogo.com/projects/where-heritage-meets-innovation-support-world-fado-inspired-artist-ramana-vieira,Flexible Funding, California,San Leandro,0,8500,0,0,2014
200238,Fund Raiser for Warper and Silent Barn  BLOCK PARTY,1,1,1,1,https://youtu.be/ZOf2Okl0uvU,1,https://www.indiegogo.com/projects/fund-raiser-for-warper-and-silent-barn-block-party,Flexible Funding, New York,BROOKLYN,293,500,59,0,2013
257921,The Voice Audition Fundraiser,1,2,1,0,NA,NA,https://www.indiegogo.com/projects/the-voice-audition-fundraiser,Flexible Funding, Florida,Fort Myers,0,1000,0,0,2012
93698,PURCHASE KILOGRAM'S NEW MIXTAPE NOVEMBER MAN,1,3,1,1,https://youtu.be/qSt2f9KuMgU,1,https://www.indiegogo.com/projects/purchase-kilogram-s-new-mixtape-november-man,Flexible Funding, New Jersey,Lumberton,30,1000,3,0,2014
